,name,original_name,popularity,gender,id,known_for_department,adult
7334,Brooke Nevin,Brooke Nevin,24.676,1,33292,Acting,False
7335,Park You-na,박유나,24.675,1,2175208,Acting,False
7336,Shamier Anderson,Shamier Anderson,24.675,2,1080969,Acting,False
7337,Yuji Oda,織田裕二,24.675,2,135373,Acting,False
7338,Steven Hartley,Steven Hartley,24.672,2,113910,Acting,False
7339,Caylee Cowan,Caylee Cowan,24.671,1,2442126,Acting,False
7340,Evan Goldberg,Evan Goldberg,24.668,2,54734,Production,False
7341,Camilla Belle,Camilla Belle,24.667,1,38670,Acting,False
7342,Flula Borg,Flula Borg,24.665,2,1471841,Acting,False
7343,Isaiah Washington,Isaiah Washington,24.665,2,21353,Acting,False
7344,Renata Notni,Renata Notni,24.663,1,1491344,Acting,False
7345,Lee Bit-na,Lee Bit-na,24.659,1,1867385,Acting,False
7346,Jack Dylan Grazer,Jack Dylan Grazer,24.658,2,1774679,Acting,False
7347,Robert Gustafsson,Robert Gustafsson,24.658,2,74699,Acting,False
7348,Simon Woods,Simon Woods,24.655,2,36665,Acting,False
7349,Kim Yoon-ah,김윤아,24.653,1,118670,Acting,False
7350,Mahito Tsujimura,辻村真人,24.652,2,614,Acting,False
7351,Kim Jung-hyun,김정현,24.651,2,1619435,Acting,False
7352,Greg Morris,Greg Morris,24.649,2,40397,Acting,False
7353,Ione Skye,Ione Skye,24.649,1,3126,Acting,False
7354,Javed Jaffrey,Javed Jaffrey,24.647,2,86086,Acting,False
7355,Anthony McPartlin,Anthony McPartlin,24.647,2,59069,Acting,False
7356,Milo Manheim,Milo Manheim,24.646,2,1914958,Acting,False
7357,Dominique Sanda,Dominique Sanda,24.646,1,24590,Acting,False
7358,Noriaki Sugiyama,杉山紀彰,24.645,2,82056,Acting,False
7359,Gretchen Mol,Gretchen Mol,24.645,1,15370,Acting,False
7360,Warwick Davis,Warwick Davis,24.644,2,11184,Acting,False
7361,Hideyuki Kurata,倉田英之,24.643,2,992649,Writing,False
7362,Yuki Izumisawa,泉澤祐希,24.642,2,1715729,Acting,False
7363,Seo Kang-joon,서강준,24.642,2,1350000,Acting,False
7364,Frank Collison,Frank Collison,24.642,2,1479,Acting,False
7365,Kristen Wilson,Kristen Wilson,24.641,1,31029,Acting,False
7366,Teiyu Ichiryusai,一龍斎貞友,24.64,1,85289,Acting,False
7367,Park Jeong-min,박정민,24.638,2,571172,Acting,False
7368,Leonor Watling,Leonor Watling,24.638,1,101,Acting,False
7369,Randee Heller,Randee Heller,24.637,1,23916,Acting,False
7370,Clyde Kusatsu,Clyde Kusatsu,24.637,2,2249,Acting,False
7371,Mohamed Ramadan,Mohamed Ramadan,24.633,2,1164337,Acting,False
7372,Marianne Faithfull,Marianne Faithfull,24.632,1,19995,Acting,False
7373,James Mangold,James Mangold,24.631,2,366,Directing,False
7374,Daryl Hartwell,Daryl Hartwell,24.63,0,2047528,Camera,False
7375,Armin Rohde,Armin Rohde,24.629,2,1083,Acting,False
7376,Lei Jiayin,雷佳音,24.628,2,1724403,Acting,False
7377,Jack Lemmon,Jack Lemmon,24.628,2,3151,Acting,False
7378,Hozumi Goda,郷田ほづみ,24.627,2,1169634,Acting,False
7379,Mayumi Shintani,新谷真弓,24.627,1,550606,Acting,False
7380,Dalia Hernández,Dalia Hernández,24.626,1,17679,Acting,False
7381,Tony Curran,Tony Curran,24.624,2,2220,Acting,False
7382,Nadhiya,Nadhiya,24.623,1,237986,Acting,False
7383,Aleksandr Abdulov,Александр Абдулов,24.623,2,99272,Acting,False
7384,Prabhu Deva,Prabhu Deva,24.623,2,89154,Acting,False
7385,Kylee Nash,Kylee Nash,24.622,1,1035908,Acting,False
7386,Nichole Sakura,Nichole Sakura,24.622,1,996697,Acting,False
7387,Dan Bradley,Dan Bradley,24.62,2,8684,Crew,False
7388,Randall Emmett,Randall Emmett,24.619,2,17211,Production,False
7389,Masaya Matsukaze,松風雅也,24.618,2,934841,Acting,False
7390,Nicholas Jones,Nicholas Jones,24.618,2,26121,Acting,False
7391,Meat Loaf,Meat Loaf,24.618,2,7470,Acting,False
7392,Caitlin Stasey,Caitlin Stasey,24.616,1,145245,Acting,False
7393,Akari Hayami,Akari Hayami,24.613,1,1271329,Acting,False
7394,Shaquille O'Neal,Shaquille O'Neal,24.613,2,35806,Acting,False
7395,Reiko Aylesworth,Reiko Aylesworth,24.613,1,25869,Acting,False
7396,Son Ye-ha,Son Ye-ha,24.611,1,4376527,Acting,False
7397,Tony Scott,Tony Scott,24.609,2,893,Directing,False
7398,Tomoyo Harada,原田知世,24.606,1,148287,Acting,False
7399,Garcelle Beauvais,Garcelle Beauvais,24.606,1,31647,Acting,False
7400,Shay Kuebler,Shay Kuebler,24.605,2,3518026,Acting,False
7401,Michael Provost,Michael Provost,24.604,2,1517841,Acting,False
7402,Chikako Aoyama,Chikako Aoyama,24.602,1,945130,Acting,False
7403,Tom Neal,Tom Neal,24.598,2,85993,Acting,False
7404,Barbara Bouchet,Barbara Bouchet,24.598,1,16021,Acting,False
7405,Howie Dorough,Howie Dorough,24.595,2,82604,Acting,False
7406,Spike Lee,Spike Lee,24.595,2,5281,Directing,False
7407,Gary Lewis,Gary Lewis,24.595,2,480,Acting,False
7408,Keisuke Koide,小出恵介,24.592,2,84725,Acting,False
7409,Dylan Arnold,Dylan Arnold,24.591,2,1039523,Acting,False
7410,Wong Ching,Wong Ching,24.591,2,990468,Acting,False
7411,Luo Jin,羅晉,24.589,2,1115666,Acting,False
7412,Kai Ko,柯震東,24.587,2,1012320,Acting,False
7413,Jason George,Jason George,24.586,2,95475,Acting,False
7414,Ajay,Ajay,24.584,2,586625,Acting,False
7415,Dwayne Hickman,Dwayne Hickman,24.584,2,70260,Acting,False
7416,Dyan Cannon,Dyan Cannon,24.583,1,40403,Acting,False
7417,Frank Stallone Jr.,Frank Stallone Jr.,24.582,2,39780,Acting,False
7418,Richard Pryor,Richard Pryor,24.582,2,9309,Acting,False
7419,Motomu Kiyokawa,清川元夢,24.581,2,215919,Acting,False
7420,Patrick Leung Pak-Kin,梁柏堅,24.679,2,64423,Directing,False
7421,F. Murray Abraham,F. Murray Abraham,24.679,2,1164,Acting,False
7422,Tori Matsuzaka,Tori Matsuzaka,24.676,2,1105808,Acting,False
7423,Brooke Nevin,Brooke Nevin,24.676,1,33292,Acting,False
7424,Park You-na,박유나,24.675,1,2175208,Acting,False
7425,Shamier Anderson,Shamier Anderson,24.675,2,1080969,Acting,False
7426,Yuji Oda,織田裕二,24.675,2,135373,Acting,False
7427,Steven Hartley,Steven Hartley,24.672,2,113910,Acting,False
7428,Caylee Cowan,Caylee Cowan,24.671,1,2442126,Acting,False
7429,Evan Goldberg,Evan Goldberg,24.668,2,54734,Production,False
7430,Camilla Belle,Camilla Belle,24.667,1,38670,Acting,False
7431,Flula Borg,Flula Borg,24.665,2,1471841,Acting,False
7432,Isaiah Washington,Isaiah Washington,24.665,2,21353,Acting,False
7433,Renata Notni,Renata Notni,24.663,1,1491344,Acting,False
7434,Jack Dylan Grazer,Jack Dylan Grazer,24.658,2,1774679,Acting,False
7435,Robert Gustafsson,Robert Gustafsson,24.658,2,74699,Acting,False
7436,Simon Woods,Simon Woods,24.655,2,36665,Acting,False
7437,Kim Yoon-ah,김윤아,24.653,1,118670,Acting,False
7438,Mahito Tsujimura,辻村真人,24.652,2,614,Acting,False
7439,Kim Jung-hyun,김정현,24.651,2,1619435,Acting,False
7440,Brooke Burns,Brooke Burns,24.561,1,78837,Acting,False
7441,Zhou Yiran,周翊然,24.56,2,3067811,Acting,False
7442,Anna Baryshnikov,Anna Baryshnikov,24.56,1,1724137,Acting,False
7443,Yuji Okumoto,Yuji Okumoto,24.56,2,56120,Acting,False
7444,Julie Maisey,Julie Maisey,24.559,1,2723951,Acting,False
7445,Anja Kling,Anja Kling,24.559,1,50446,Acting,False
7446,Madison Wolfe,Madison Wolfe,24.558,1,1330999,Acting,False
7447,Liza Koshy,Liza Koshy,24.557,1,1700631,Acting,False
7448,Brock Peters,Brock Peters,24.557,2,2112,Acting,False
7449,Park Jong-hwan,박종환,24.555,2,1419852,Acting,False
7450,Rachel Specter,Rachel Specter,24.555,1,88038,Acting,False
7451,Natalya Fateeva,Наталья Фатеева,24.555,1,86672,Acting,False
7452,Steven Zaillian,Steven Zaillian,24.555,2,2260,Writing,False
7453,Chieko Honda,本多知恵子,24.554,1,144103,Acting,False
7454,Stella Stevens,Stella Stevens,24.553,1,7631,Acting,False
7455,James Frain,James Frain,24.552,2,22063,Acting,False
7456,Paris Berelc,Paris Berelc,24.551,1,1512122,Acting,False
7457,Burl Ives,Burl Ives,24.551,2,2753,Acting,False
7458,Cha Seung-won,차승원,24.547,2,1248450,Acting,False
7459,Koichi Hashimoto,橋本晃一,24.547,2,144102,Acting,False
7460,Daryl Hartwell,Daryl Hartwell,24.63,0,2047528,Camera,False
7461,Armin Rohde,Armin Rohde,24.629,2,1083,Acting,False
7462,Lei Jiayin,雷佳音,24.628,2,1724403,Acting,False
7463,Jack Lemmon,Jack Lemmon,24.628,2,3151,Acting,False
7464,Hozumi Goda,郷田ほづみ,24.627,2,1169634,Acting,False
7465,Mayumi Shintani,新谷真弓,24.627,1,550606,Acting,False
7466,Dalia Hernández,Dalia Hernández,24.626,1,17679,Acting,False
7467,Vivian Sung,宋芸樺,14.774,1,1354895,Acting,False
7468,Tony Curran,Tony Curran,24.624,2,2220,Acting,False
7469,Nadhiya,Nadhiya,24.623,1,237986,Acting,False
7470,Aleksandr Abdulov,Александр Абдулов,24.623,2,99272,Acting,False
7471,Prabhu Deva,Prabhu Deva,24.623,2,89154,Acting,False
7472,Kylee Nash,Kylee Nash,24.622,1,1035908,Acting,False
7473,Nichole Sakura,Nichole Sakura,24.622,1,996697,Acting,False
7474,Dan Bradley,Dan Bradley,24.62,2,8684,Crew,False
7475,Randall Emmett,Randall Emmett,24.619,2,17211,Production,False
7476,Masaya Matsukaze,松風雅也,24.618,2,934841,Acting,False
7477,Nicholas Jones,Nicholas Jones,24.618,2,26121,Acting,False
7478,Meat Loaf,Meat Loaf,24.618,2,7470,Acting,False
7479,Caitlin Stasey,Caitlin Stasey,24.616,1,145245,Acting,False
7480,Rachel Duncan,Rachel Duncan,24.521,1,114028,Acting,False
7481,Brenda Crichlow,Brenda Crichlow,24.521,1,60613,Acting,False
7482,Paula Newsome,Paula Newsome,24.521,1,17420,Acting,False
7483,Derek Cecil,Derek Cecil,24.519,2,60117,Acting,False
7484,Aya Sugimoto,杉本彩,24.519,1,52808,Acting,False
7485,Richard Beymer,Richard Beymer,24.518,2,6679,Acting,False
7486,China Chow,China Chow,24.517,1,92866,Acting,False
7487,Elysia Rotaru,Elysia Rotaru,24.517,1,90720,Acting,False
7488,James Denton,James Denton,24.511,2,11153,Acting,False
7489,DeWanda Wise,DeWanda Wise,24.509,1,206425,Acting,False
7490,Pedro Alonso,Pedro Alonso,24.508,2,1109836,Acting,False
7491,Ha Yul-Ri,하율리,24.507,1,3367106,Acting,False
7492,Jung Soon-won,정순원,24.507,2,2123796,Acting,False
7493,Carmen Moore,Carmen Moore,24.507,1,152823,Acting,False
7494,Satoshi Kon,今敏,24.507,2,40333,Writing,False
7495,Choi Yu-hwa,최유화,24.506,1,1631995,Acting,False
7496,Jenna Kanell,Jenna Kanell,24.506,1,1303873,Acting,False
7497,Robert Bronzi,Robert Bronzi,24.504,2,1985077,Acting,False
7498,Lee Il-hwa,이일화,24.504,1,1348579,Acting,False
7499,Shaun Evans,Shaun Evans,24.504,2,63311,Acting,False
7500,Joachim Król,Joachim Król,24.504,2,1084,Acting,False
7501,Can Yaman,Can Yaman,24.502,2,1705786,Acting,False
7502,Irem Altug,Irem Altug,24.502,1,145424,Acting,False
7503,Josha Stradowski,Josha Stradowski,24.501,2,1866384,Acting,False
7504,Nicky Wu,吳奇隆,24.501,2,559987,Acting,False
7505,Johnny Harris,Johnny Harris,24.5,2,32300,Acting,False
7506,Gordon Liu Chia-hui,Gordon Liu Chia-hui,24.498,2,240171,Acting,False
7507,Frank Sinatra,Frank Sinatra,24.497,2,4347,Acting,False
7508,Enzo Cilenti,Enzo Cilenti,24.496,2,91494,Acting,False
7509,Sarah Michelle Gellar,Sarah Michelle Gellar,24.49,1,11863,Acting,False
7510,M. Emmet Walsh,M. Emmet Walsh,24.489,2,588,Acting,False
7511,Robert Preston,Robert Preston,24.488,2,40202,Acting,False
7512,Suresh Gopi,Suresh Gopi,24.486,2,584733,Acting,False
7513,Tony Goldwyn,Tony Goldwyn,24.486,2,3417,Acting,False
7514,Tao Hong,Hong Tao,24.485,1,134122,Acting,False
7515,Gerry Conway,Gerry Conway,24.482,2,35287,Writing,False
7516,Jung Jae-il,정재일,24.481,2,2127965,Sound,False
7517,Jun Fukushima,福島潤,24.478,2,115301,Acting,False
7518,Tina Turner,Tina Turner,24.478,1,1459,Acting,False
7519,Kristin Bauer,Kristin Bauer,24.476,1,90658,Acting,False
7520,Natalie Wood,Natalie Wood,24.567,1,2769,Acting,False
7521,Jimmy Durante,Jimmy Durante,24.566,2,34745,Acting,False
7522,Meiko Kaji,Meiko Kaji,24.565,1,25461,Acting,False
7523,Marika Kouno,高野麻里佳,24.563,1,1951289,Acting,False
7524,Robert Brubaker,Robert Brubaker,24.563,2,86347,Acting,False
7525,Reiko Suzuki,鈴木れい子,24.561,1,552681,Acting,False
7526,Brooke Burns,Brooke Burns,24.561,1,78837,Acting,False
7527,Zhou Yiran,周翊然,24.56,2,3067811,Acting,False
7528,Anna Baryshnikov,Anna Baryshnikov,24.56,1,1724137,Acting,False
7529,Yuji Okumoto,Yuji Okumoto,24.56,2,56120,Acting,False
7530,Julie Maisey,Julie Maisey,24.559,1,2723951,Acting,False
7531,Anja Kling,Anja Kling,24.559,1,50446,Acting,False
7532,Madison Wolfe,Madison Wolfe,24.558,1,1330999,Acting,False
7533,Liza Koshy,Liza Koshy,24.557,1,1700631,Acting,False
7534,Brock Peters,Brock Peters,24.557,2,2112,Acting,False
7535,Park Jong-hwan,박종환,24.555,2,1419852,Acting,False
7536,Rachel Specter,Rachel Specter,24.555,1,88038,Acting,False
7537,Natalya Fateeva,Наталья Фатеева,24.555,1,86672,Acting,False
7538,Steven Zaillian,Steven Zaillian,24.555,2,2260,Writing,False
7539,Chieko Honda,本多知恵子,24.554,1,144103,Acting,False
7540,Beth Behrs,Beth Behrs,24.45,1,482044,Acting,False
7541,Shinji Ogawa,小川真司,24.449,2,548015,Acting,False
7542,Jacob Young,Jacob Young,24.449,2,65743,Acting,False
7543,Carla Díaz,Carla Díaz,24.447,1,1580650,Acting,False
7544,Stephen Merchant,Stephen Merchant,24.447,2,39189,Acting,False
7545,Christopher Reeve,Christopher Reeve,24.447,2,20006,Acting,False
7546,Lee Sung-min,이성민,24.446,2,141548,Acting,False
7547,Tom Verica,Tom Verica,24.441,2,155423,Acting,False
7548,Song Zuer,宋祖儿,24.438,1,2104489,Acting,False
7549,Kristina Jämtmark,Kristina Jämtmark,24.438,2,586039,Acting,False
7550,Detlev Buck,Detlev Buck,24.438,2,5844,Acting,False
7551,Lukas Thomas Watzl,Lukas Thomas Watzl,24.437,2,1818270,Acting,False
7552,Walter Koenig,Walter Koenig,24.437,2,1754,Acting,False
7553,Colin Mochrie,Colin Mochrie,24.436,2,66750,Acting,False
7554,Walter Scott,Walter Scott,24.436,2,16474,Crew,False
7555,Freya Mavor,Freya Mavor,24.435,1,1185769,Acting,False
7556,Yuliya Snigir,Юлия Снигирь,24.43,1,80998,Acting,False
7557,Amanda Walsh,Amanda Walsh,24.43,1,76416,Acting,False
7558,Ann Dowd,Ann Dowd,24.429,1,43366,Acting,False
7559,Alicia Ann Edogamhe,Alicia Ann Edogamhe,24.426,1,2661794,Acting,False
7560,Shin Mori,森しん,24.42,2,1239127,Acting,False
7561,Barry McGovern,Barry McGovern,24.419,2,26094,Acting,False
7562,Deborah Zoe,Deborah Zoe,24.418,1,139597,Acting,False
7563,Michelle Borth,Michelle Borth,24.418,1,101028,Acting,False
7564,Veronica Lake,Veronica Lake,24.418,1,79245,Acting,False
7565,Choi Ji-woo,최지우,24.418,1,62333,Acting,False
7566,Brad William Henke,Brad William Henke,24.418,2,15376,Acting,False
7567,Toru Okawa,大川透,24.418,2,9719,Acting,False
7568,Stacey Scowley,Stacey Scowley,24.416,1,98818,Acting,False
7569,Pamela Tola,Pamela Tola,24.415,1,147733,Acting,False
7570,Yana Poplavskaya,Яна Поплавская,24.415,1,86821,Acting,False
7571,Yume Miyamoto,宮本侑芽,24.414,1,1772522,Acting,False
7572,Randy Poffo,Randy Poffo,24.413,2,89023,Acting,False
7573,Lee Won-keun,이원근,24.412,2,1512476,Acting,False
7574,Victoria Principal,Victoria Principal,24.412,1,44719,Acting,False
7575,Claire Trevor,Claire Trevor,24.412,1,14965,Acting,False
7576,Lene Nystrøm,Lene Nystrøm,24.41,1,82753,Acting,False
7577,Keiko Kitagawa,Keiko Kitagawa,24.409,1,120923,Acting,False
7578,Ruby Lin,林心如,24.409,1,113311,Acting,False
7579,Daisuke Sakaguchi,阪口大助,24.409,2,40331,Acting,False
7580,Lee Majdoub,Lee Majdoub,24.408,2,208677,Acting,False
7581,Patrick Garrow,Patrick Garrow,24.408,2,190961,Acting,False
7582,MV. Tamil Selvi,MV. Tamil Selvi,24.407,1,3262637,Acting,False
7583,Kiyono Yasuno,安野希世乃,24.406,1,1301491,Acting,False
7584,Nachi Nozawa,野沢那智,24.406,2,122479,Acting,False
7585,Aimee Graham,Aimee Graham,24.406,1,35545,Acting,False
7586,Colin Blakely,Colin Blakely,24.406,2,13329,Acting,False
7587,Koo Kyo-hwan,구교환,24.405,2,1096458,Acting,False
7588,Lisa Vicari,Lisa Vicari,24.405,1,142660,Acting,False
7589,Kristine Froseth,Kristine Froseth,24.404,1,1633001,Acting,False
7590,Michael J. Pollard,Michael J. Pollard,24.401,2,6451,Acting,False
7591,Mathieu Kassovitz,Mathieu Kassovitz,24.397,2,2406,Acting,False
7592,Genevieve O'Reilly,Genevieve O'Reilly,24.396,1,139654,Acting,False
7593,Park Jae-chan,박재찬,24.395,2,2885448,Acting,False
7594,Maurice Compte,Maurice Compte,24.395,2,48530,Acting,False
7595,Laura Haddock,Laura Haddock,24.392,1,209578,Acting,False
7596,Jennifer Hall,Jennifer Hall,24.391,1,170880,Acting,False
7597,Saeko Shimazu,島津冴子,24.39,1,218142,Acting,False
7598,Demet Özdemir,Demet Özdemir,24.381,1,1729378,Acting,False
7599,David Ramsey,David Ramsey,24.375,2,116774,Acting,False
7600,Ann Cusack,Ann Cusack,24.375,1,59260,Acting,False
7601,Christo Jivkov,Christo Jivkov,24.374,2,8769,Acting,False
7602,Noah Wyle,Noah Wyle,24.373,2,13526,Acting,False
7603,Nataliya Vdovina,Наталия Вдовина,24.372,1,68518,Acting,False
7604,Luke Roessler,Luke Roessler,24.369,2,1848567,Acting,False
7605,Fumi Hirano,平野文,24.369,1,129960,Acting,False
7606,Terra Vnesa,Terra Vnesa,24.369,1,64305,Acting,False
7607,Lee Hyun-wook,이현욱,24.367,2,1586567,Acting,False
7608,George Costigan,George Costigan,24.365,2,82712,Acting,False
7609,Laura Bailey,Laura Bailey,24.364,1,75037,Acting,False
7610,Madhuri Jain,Madhuri Jain,24.363,1,2878555,Acting,False
7611,Aura Garrido,Aura Garrido,24.363,1,566544,Acting,False
7612,Im Sung-han,임성한,24.362,1,2815647,Writing,False
7613,Mercedes Cabral,Mercedes Cabral,24.361,1,93255,Acting,False
7614,Tony Anholt,Tony Anholt,24.359,2,26118,Acting,False
7615,Leo McKern,Leo McKern,24.358,2,7192,Acting,False
7616,George C. Scott,George C. Scott,24.358,2,862,Acting,False
7617,Farrah Mackenzie,Farrah Mackenzie,24.357,1,1548301,Acting,False
7618,Son Hyun-joo,손현주,24.357,2,1015873,Acting,False
7619,Michael Mann,Michael Mann,24.357,2,638,Directing,False
7620,Glenn Berger,Glenn Berger,24.456,2,57743,Writing,False
7621,Isabel Glasser,Isabel Glasser,24.455,1,64826,Acting,False
7622,Jordi Mollà,Jordi Mollà,24.455,2,31384,Acting,False
7623,Mickey Rooney,Mickey Rooney,24.454,2,1937,Acting,False
7624,Cassidy Freeman,Cassidy Freeman,24.453,1,138770,Acting,False
7625,Nada Despotovich,Nada Despotovich,24.452,1,20975,Acting,False
7626,Michael Petroni,Michael Petroni,24.451,2,61239,Writing,False
7627,Beth Behrs,Beth Behrs,24.45,1,482044,Acting,False
7628,Shinji Ogawa,小川真司,24.449,2,548015,Acting,False
7629,Jacob Young,Jacob Young,24.449,2,65743,Acting,False
7630,Carla Díaz,Carla Díaz,24.447,1,1580650,Acting,False
7631,Stephen Merchant,Stephen Merchant,24.447,2,39189,Acting,False
7632,Christopher Reeve,Christopher Reeve,24.447,2,20006,Acting,False
7633,Lee Sung-min,이성민,24.446,2,141548,Acting,False
7634,Tom Verica,Tom Verica,24.441,2,155423,Acting,False
7635,Song Zuer,宋祖儿,24.438,1,2104489,Acting,False
7636,Kristina Jämtmark,Kristina Jämtmark,24.438,2,586039,Acting,False
7637,Detlev Buck,Detlev Buck,24.438,2,5844,Acting,False
7638,Lukas Thomas Watzl,Lukas Thomas Watzl,24.437,2,1818270,Acting,False
7639,Walter Koenig,Walter Koenig,24.437,2,1754,Acting,False
7640,Antonio Dechent,Antonio Dechent,24.323,2,6535,Acting,False
7641,Petchtai Wongkamlao,Petchtai Wongkamlao,24.321,2,57208,Acting,False
7642,Randal Reeder,Randal Reeder,24.319,2,215887,Acting,False
7643,Levi Fiehler,Levi Fiehler,24.319,2,133780,Acting,False
7644,Matthew Labyorteaux,Matthew Labyorteaux,24.319,2,81516,Acting,False
7645,Govind Namdeo,Govind Namdeo,24.318,2,85659,Acting,False
7646,Chika Ikogwe,Chika Ikogwe,24.316,1,3366146,Acting,False
7647,Blanchard Ryan,Blanchard Ryan,24.314,1,644,Acting,False
7648,Richard Deacon,Richard Deacon,24.313,2,80206,Acting,False
7649,Sierra McCormick,Sierra McCormick,24.312,1,141526,Acting,False
7650,Rhys Coiro,Rhys Coiro,24.312,2,113563,Acting,False
7651,Sônia Braga,Sônia Braga,24.308,1,27396,Acting,False
7652,Dona Speir,Dona Speir,24.307,1,114693,Acting,False
7653,Yun-ho Yang,양윤호,24.307,2,87086,Directing,False
7654,Poppy Drayton,Poppy Drayton,24.306,1,1541266,Acting,False
7655,Bérénice Marlohe,Bérénice Marlohe,24.305,1,1030261,Acting,False
7656,Ercan Kesal,Ercan Kesal,24.305,2,87224,Acting,False
7657,Masumi Asano,浅野真澄,24.301,1,219562,Acting,False
7658,Albie Woodington,Albie Woodington,24.3,2,53353,Acting,False
7659,Dimitrij Schaad,Dimitrij Schaad,24.299,2,1385587,Acting,False
